2021-04-14 22:10:55,256 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:10:55 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 16:55:10,857 | INFO  | Recovery replayed 21 operations from the journal in 0.19 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 16:55:10,868 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 16:55:11,224 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:976eb7638e01-38403-1618419310882-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:55:11,318 | INFO  | Listening for connections at: tcp://976eb7638e01:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:11,327 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:11,343 | INFO  | Listening for connections at: amqp://976eb7638e01:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:11,353 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:11,388 | INFO  | Listening for connections at: stomp://976eb7638e01:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:11,400 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:11,419 | INFO  | Listening for connections at: mqtt://976eb7638e01:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:11,436 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:11,810 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 16:55:12,128 | INFO  | Listening for connections at ws://976eb7638e01:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 16:55:12,136 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:12,138 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:976eb7638e01-38403-1618419310882-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:55:12,151 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:55:13,628 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 16:55:14,405 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 16:55:14,406 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 16:55:14,597 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 16:55:15,135 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 16:55:15,441 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 16:55:51,871 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 16:55:51 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 16:55:54,472 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:55:54,518 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 16:55:54,611 | INFO  | Recovering from the journal @1:47950 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 16:55:54,613 | INFO  | Recovery replayed 6 operations from the journal in 0.077 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 16:55:54,631 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 16:55:54,976 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:d28c7c5decb7-46257-1618419354656-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:55:55,007 | INFO  | Listening for connections at: tcp://d28c7c5decb7:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:55,010 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:55,019 | INFO  | Listening for connections at: amqp://d28c7c5decb7:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:55,027 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:55,037 | INFO  | Listening for connections at: stomp://d28c7c5decb7:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:55,041 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:55,054 | INFO  | Listening for connections at: mqtt://d28c7c5decb7:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:55:55,059 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:55,257 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 16:55:55,338 | INFO  | Listening for connections at ws://d28c7c5decb7:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 16:55:55,340 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:55:55,343 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:d28c7c5decb7-46257-1618419354656-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:55:55,345 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:55:56,270 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 16:55:56,678 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 16:55:56,679 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 16:55:56,741 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 16:55:57,261 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 16:55:57,426 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:03:44,253 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:03:44 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:03:46,560 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:03:46,618 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:03:46,705 | INFO  | Recovering from the journal @1:49139 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:03:46,710 | INFO  | Recovery replayed 91 operations from the journal in 0.078 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:03:46,728 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:03:47,054 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:649b2584d2a4-45947-1618419826747-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:03:47,077 | INFO  | Listening for connections at: tcp://649b2584d2a4:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:03:47,079 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:03:47,083 | INFO  | Listening for connections at: amqp://649b2584d2a4:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:03:47,098 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:03:47,101 | INFO  | Listening for connections at: stomp://649b2584d2a4:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:03:47,103 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:03:47,111 | INFO  | Listening for connections at: mqtt://649b2584d2a4:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:03:47,113 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:03:47,290 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:03:47,370 | INFO  | Listening for connections at ws://649b2584d2a4:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:03:47,375 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:03:47,378 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:649b2584d2a4-45947-1618419826747-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:03:47,379 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:03:48,002 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:03:48,456 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:03:48,457 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:03:48,532 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:03:49,055 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:03:49,288 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:05:45,450 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:05:45 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:05:47,433 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:05:47,509 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:05:47,718 | INFO  | Recovering from the journal @1:60443 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:05:47,725 | INFO  | Recovery replayed 21 operations from the journal in 0.188 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:05:47,753 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:05:48,098 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:3f02b213292b-36549-1618419947792-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:05:48,115 | INFO  | Listening for connections at: tcp://3f02b213292b:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:05:48,121 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:05:48,125 | INFO  | Listening for connections at: amqp://3f02b213292b:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:05:48,130 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:05:48,133 | INFO  | Listening for connections at: stomp://3f02b213292b:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:05:48,139 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:05:48,143 | INFO  | Listening for connections at: mqtt://3f02b213292b:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:05:48,145 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:05:48,348 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:05:48,459 | INFO  | Listening for connections at ws://3f02b213292b:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:05:48,466 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:05:48,468 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:3f02b213292b-36549-1618419947792-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:05:48,469 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:05:49,502 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:05:50,116 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:05:50,117 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:05:50,208 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:05:50,809 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:05:51,020 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:12:24,062 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:12:24 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:12:26,543 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:12:26,666 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:12:26,831 | INFO  | Recovering from the journal @1:63417 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:12:26,841 | INFO  | Recovery replayed 76 operations from the journal in 0.151 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:12:26,858 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:12:27,291 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:27d1ab80acf5-34079-1618420346876-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:12:27,331 | INFO  | Listening for connections at: tcp://27d1ab80acf5:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:12:27,338 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:12:27,350 | INFO  | Listening for connections at: amqp://27d1ab80acf5:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:12:27,359 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:12:27,368 | INFO  | Listening for connections at: stomp://27d1ab80acf5:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:12:27,379 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:12:27,391 | INFO  | Listening for connections at: mqtt://27d1ab80acf5:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:12:27,398 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:12:27,737 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:12:27,838 | INFO  | Listening for connections at ws://27d1ab80acf5:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:12:27,839 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:12:27,841 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:27d1ab80acf5-34079-1618420346876-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:12:27,843 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:12:28,887 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:12:29,255 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:12:29,256 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:12:29,350 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:12:29,690 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:12:29,860 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:23:24,554 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:23:24 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:23:25,924 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:23:25,978 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:23:26,115 | INFO  | Recovering from the journal @1:72936 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:23:26,118 | INFO  | Recovery replayed 20 operations from the journal in 0.118 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:23:26,138 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:23:26,422 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:27d1ab80acf5-33025-1618421006167-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:23:26,439 | INFO  | Listening for connections at: tcp://27d1ab80acf5:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:23:26,446 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:23:26,449 | INFO  | Listening for connections at: amqp://27d1ab80acf5:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:23:26,451 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:23:26,455 | INFO  | Listening for connections at: stomp://27d1ab80acf5:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:23:26,457 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:23:26,471 | INFO  | Listening for connections at: mqtt://27d1ab80acf5:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:23:26,475 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:23:26,612 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:23:26,652 | INFO  | Listening for connections at ws://27d1ab80acf5:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:23:26,653 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:23:26,655 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:27d1ab80acf5-33025-1618421006167-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:23:26,656 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:23:27,240 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:23:27,617 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:23:27,618 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:23:27,717 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:23:28,106 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:23:28,269 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:25:54,967 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:25:54 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:25:57,258 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:25:57,368 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:25:57,491 | INFO  | Recovering from the journal @1:75791 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:25:57,494 | INFO  | Recovery replayed 25 operations from the journal in 0.099 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:25:57,502 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:25:57,862 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-35013-1618421157513-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:25:57,902 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:25:57,909 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:25:57,921 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:25:57,925 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:25:57,937 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:25:57,942 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:25:57,957 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:25:57,961 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:25:58,282 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:25:58,331 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:25:58,333 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:25:58,335 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-35013-1618421157513-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:25:58,336 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:25:59,292 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:25:59,805 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:25:59,821 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:25:59,953 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:26:00,585 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:26:00,715 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:34:46,823 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:34:46 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:34:49,271 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:34:49,360 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:34:49,540 | INFO  | Recovering from the journal @1:79241 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:34:49,547 | INFO  | Recovery replayed 87 operations from the journal in 0.159 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:34:49,575 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:34:49,970 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-36911-1618421689593-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:34:50,049 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:34:50,058 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
